#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.7690000000e-02	6.6032074735e+00	1.6330550893e-10                 	9.9738912453e-11                 	6.3566596472e-11                 	6.1075044626e-01                 	8.3736855460e-01                 
4.8620000000e-02	6.4769017773e+00	1.6440707214e-10                 	9.7947168080e-11                 	6.6459904059e-11                 	5.9576006558e-01                 	8.3758312240e-01                 
4.9590000000e-02	6.3502110186e+00	1.6554979344e-10                 	9.7195539275e-11                 	6.8354254167e-11                 	5.8710758409e-01                 	8.3559724789e-01                 
5.0610000000e-02	6.2222281053e+00	1.6701439910e-10                 	9.6912782092e-11                 	7.0101617005e-11                 	5.8026602865e-01                 	8.3236633611e-01                 
5.1660000000e-02	6.0957600544e+00	1.6839349647e-10                 	9.6336015319e-11                 	7.2057481150e-11                 	5.7208869308e-01                 	8.3051091643e-01                 
5.2760000000e-02	5.9686687720e+00	1.6972376681e-10                 	9.5858289940e-11                 	7.3865476873e-11                 	5.6479002169e-01                 	8.2869155842e-01                 
5.3910000000e-02	5.8413460288e+00	1.7113001043e-10                 	9.5587296868e-11                 	7.5542713561e-11                 	5.5856536576e-01                 	8.2644021685e-01                 
5.5100000000e-02	5.7151899167e+00	1.7274000438e-10                 	9.5550209126e-11                 	7.7189795256e-11                 	5.5314464920e-01                 	8.2366321605e-01                 
5.6360000000e-02	5.5874195247e+00	1.7435306446e-10                 	9.5447806891e-11                 	7.8905257565e-11                 	5.4743980089e-01                 	8.2123634970e-01                 
5.7670000000e-02	5.4604987760e+00	1.7614829884e-10                 	9.5584589052e-11                 	8.0563709786e-11                 	5.4263702620e-01                 	8.1823745522e-01                 
5.9040000000e-02	5.3337900476e+00	1.7817157282e-10                 	9.5839036481e-11                 	8.2332536335e-11                 	5.3790307267e-01                 	8.1509332643e-01                 
6.0480000000e-02	5.2067950465e+00	1.8009774411e-10                 	9.5874281412e-11                 	8.4223462695e-11                 	5.3234582080e-01                 	8.1276336126e-01                 
6.1990000000e-02	5.0799639363e+00	1.8209687509e-10                 	9.6086794571e-11                 	8.6010080514e-11                 	5.2766855294e-01                 	8.0994268174e-01                 
6.3580000000e-02	4.9529248885e+00	1.8434715205e-10                 	9.6560306593e-11                 	8.7786845461e-11                 	5.2379603111e-01                 	8.0645241335e-01                 
6.5260000000e-02	4.8254208460e+00	1.8684057512e-10                 	9.7200573018e-11                 	8.9640002100e-11                 	5.2023267942e-01                 	8.0262944310e-01                 
6.7020000000e-02	4.6987013490e+00	1.8957530072e-10                 	9.8019670441e-11                 	9.1555630278e-11                 	5.1704874036e-01                 	7.9847793659e-01                 
6.8880000000e-02	4.5718200408e+00	1.9279991590e-10                 	9.9305611241e-11                 	9.3494304664e-11                 	5.1507082239e-01                 	7.9318802974e-01                 
6.9850000000e-02	4.5083316308e+00	1.9527742714e-10                 	1.0073365284e-10                 	9.4543774299e-11                 	5.1584893512e-01                 	7.8871163164e-01                 
7.0850000000e-02	4.4446995683e+00	1.9797901120e-10                 	1.0190747955e-10                 	9.6071531652e-11                 	5.1473880454e-01                 	7.8563781986e-01                 
7.1250000000e-02	4.4197468689e+00	1.9894870927e-10                 	1.0209829449e-10                 	9.6850414785e-11                 	5.1318902676e-01                 	7.8541369703e-01                 
7.1870000000e-02	4.3816190957e+00	2.0013153387e-10                 	1.0209227932e-10                 	9.8039254548e-11                 	5.1012590244e-01                 	7.8586751664e-01                 
7.2930000000e-02	4.3179345182e+00	2.0062833159e-10                 	1.0067940395e-10                 	9.9948927640e-11                 	5.0182047148e-01                 	7.9022680003e-01                 
7.4020000000e-02	4.2543496948e+00	2.0040091074e-10                 	9.8944250088e-11                 	1.0145666066e-10                 	4.9373153905e-01                 	7.9496847856e-01                 
7.5140000000e-02	4.1909364441e+00	1.9974614327e-10                 	9.7089930187e-11                 	1.0265621308e-10                 	4.8606660733e-01                 	7.9962298013e-01                 
7.6290000000e-02	4.1277620188e+00	1.9859871979e-10                 	9.5042407973e-11                 	1.0355631182e-10                 	4.7856505859e-01                 	8.0420655388e-01                 
7.7490000000e-02	4.0638400363e+00	1.9709573169e-10                 	9.3075952168e-11                 	1.0401977952e-10                 	4.7223727968e-01                 	8.0723362100e-01                 
7.8720000000e-02	4.0003425357e+00	1.9662141926e-10                 	9.2420705009e-11                 	1.0420071425e-10                 	4.7004393192e-01                 	8.0574231220e-01                 
7.9990000000e-02	3.9368291588e+00	1.9642380048e-10                 	9.1996609801e-11                 	1.0442719068e-10                 	4.6835775287e-01                 	8.0362454680e-01                 
8.1300000000e-02	3.8733943962e+00	1.9684525468e-10                 	9.2274484049e-11                 	1.0457077063e-10                 	4.6876661669e-01                 	7.9926498719e-01                 
8.2660000000e-02	3.8096656716e+00	1.9836208224e-10                 	9.3579425867e-11                 	1.0478265637e-10                 	4.7176065511e-01                 	7.9239890441e-01                 
8.3770000000e-02	3.7591854412e+00	2.0086794384e-10                 	9.5788562046e-11                 	1.0507938179e-10                 	4.7687331395e-01                 	7.8443580232e-01                 
8.4920000000e-02	3.7082779606e+00	2.0470900555e-10                 	9.8968934451e-11                 	1.0574007110e-10                 	4.8346155649e-01                 	7.7524128214e-01                 
8.6100000000e-02	3.6574560326e+00	2.0809194728e-10                 	1.0126861265e-10                 	1.0682333463e-10                 	4.8665320292e-01                 	7.6951597470e-01                 
8.6700000000e-02	3.6321449182e+00	2.0944369094e-10                 	1.0195167938e-10                 	1.0749201156e-10                 	4.8677369523e-01                 	7.6823221651e-01                 
8.7310000000e-02	3.6067685765e+00	2.0997806211e-10                 	1.0172415752e-10                 	1.0825390459e-10                 	4.8445135886e-01                 	7.6950696010e-01                 
8.8560000000e-02	3.5558600317e+00	2.0995865403e-10                 	1.0031936216e-10                 	1.0963929187e-10                 	4.7780532134e-01                 	7.7429002298e-01                 
8.9840000000e-02	3.5051977339e+00	2.0893677115e-10                 	9.8114690837e-11                 	1.1082208031e-10                 	4.6959034687e-01                 	7.8102710382e-01                 
9.1160000000e-02	3.4544423476e+00	2.0732817484e-10                 	9.5868037027e-11                 	1.1146013782e-10                 	4.6239753521e-01                 	7.8598909942e-01                 
9.2520000000e-02	3.4036636880e+00	2.0629641707e-10                 	9.4621601431e-11                 	1.1167481564e-10                 	4.5866817648e-01                 	7.8589351479e-01                 
9.3920000000e-02	3.3529276449e+00	2.0562470380e-10                 	9.3770550418e-11                 	1.1185415338e-10                 	4.5602764983e-01                 	7.8428385136e-01                 
9.5370000000e-02	3.3019499257e+00	2.0502615181e-10                 	9.3070028009e-11                 	1.1195612380e-10                 	4.5394222731e-01                 	7.8148322967e-01                 
