#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.7690000000e-02	1.3175058308e+00	2.8812611828e-12                 	8.3617425389e-13                 	2.0450869289e-12                 	2.9021119602e-01                 	3.0056999012e-01                 
4.8620000000e-02	1.2923046703e+00	3.0929310689e-12                 	8.4253354096e-13                 	2.2503975280e-12                 	2.7240618112e-01                 	2.9281853070e-01                 
4.9590000000e-02	1.2670266802e+00	3.2573537876e-12                 	8.5302406591e-13                 	2.4043297217e-12                 	2.6187639463e-01                 	2.8383316946e-01                 
5.0610000000e-02	1.2414908728e+00	3.4395847492e-12                 	8.7367435867e-13                 	2.5659103905e-12                 	2.5400576592e-01                 	2.7454352210e-01                 
5.1660000000e-02	1.2162573185e+00	3.6169710173e-12                 	8.8579623615e-13                 	2.7311747812e-12                 	2.4490000940e-01                 	2.6531947016e-01                 
5.2760000000e-02	1.1908994138e+00	3.7771902651e-12                 	8.9389736166e-13                 	2.8832929034e-12                 	2.3665669424e-01                 	2.5566085850e-01                 
5.3910000000e-02	1.1654953269e+00	3.9331377391e-12                 	9.0308335670e-13                 	3.0300543824e-12                 	2.2960888141e-01                 	2.4570569887e-01                 
5.5100000000e-02	1.1403240122e+00	4.1012349654e-12                 	9.1757166772e-13                 	3.1836632977e-12                 	2.2373057761e-01                 	2.3572804783e-01                 
5.6360000000e-02	1.1148306081e+00	4.2643964758e-12                 	9.2791655915e-13                 	3.3364799167e-12                 	2.1759622127e-01                 	2.2546601774e-01                 
5.7670000000e-02	1.0895067292e+00	4.4364565146e-12                 	9.4287796215e-13                 	3.4935785525e-12                 	2.1252951743e-01                 	2.1515078680e-01                 
5.9040000000e-02	1.0642251537e+00	4.6258313664e-12                 	9.6186152953e-13                 	3.6639698369e-12                 	2.0793268352e-01                 	2.0482049129e-01                 
6.0480000000e-02	1.0388864595e+00	4.7986206531e-12                 	9.7183236446e-13                 	3.8267882887e-12                 	2.0252327381e-01                 	1.9438653707e-01                 
6.1990000000e-02	1.0135804657e+00	4.9669039735e-12                 	9.8238071033e-13                 	3.9845232632e-12                 	1.9778532373e-01                 	1.8389186447e-01                 
6.3580000000e-02	9.8823298320e-01	5.1501654070e-12                 	9.9878367865e-13                 	4.1513817283e-12                 	1.9393234969e-01                 	1.7338994655e-01                 
6.5260000000e-02	9.6279272252e-01	5.3472602329e-12                 	1.0190973032e-12                 	4.3281629297e-12                 	1.9058307597e-01                 	1.6290939078e-01                 
6.7020000000e-02	9.3750899839e-01	5.5567300577e-12                 	1.0436754398e-12                 	4.5130546179e-12                 	1.8782187167e-01                 	1.5258226714e-01                 
6.8880000000e-02	9.1219298885e-01	5.8040036167e-12                 	1.0829065900e-12                 	4.7210970267e-12                 	1.8657924107e-01                 	1.4227491262e-01                 
6.9850000000e-02	8.9952545557e-01	6.0171335424e-12                 	1.1360281826e-12                 	4.8811053598e-12                 	1.8879889811e-01                 	1.3689684079e-01                 
7.0850000000e-02	8.8682926001e-01	6.2345150677e-12                 	1.1896816874e-12                 	5.0448333804e-12                 	1.9082184812e-01                 	1.3169610306e-01                 
7.1250000000e-02	8.8185056943e-01	6.2966080263e-12                 	1.2027061186e-12                 	5.0939019078e-12                 	1.9100857375e-01                 	1.2987249533e-01                 
7.1870000000e-02	8.7424312052e-01	6.3448180685e-12                 	1.2078674337e-12                 	5.1369506348e-12                 	1.9037069631e-01                 	1.2739240911e-01                 
7.2930000000e-02	8.6153644689e-01	6.2137108320e-12                 	1.1446021341e-12                 	5.0691086979e-12                 	1.8420589002e-01                 	1.2454728659e-01                 
7.4020000000e-02	8.4884967673e-01	5.9853569934e-12                 	1.0544814604e-12                 	4.9308755330e-12                 	1.7617686991e-01                 	1.2218335785e-01                 
7.5140000000e-02	8.3619713963e-01	5.7106913330e-12                 	9.5433768818e-13                 	4.7563536448e-12                 	1.6711421307e-01                 	1.1986355875e-01                 
7.6290000000e-02	8.2359225419e-01	5.4064394804e-12                 	8.4797100955e-13                 	4.5584684709e-12                 	1.5684463178e-01                 	1.1729498614e-01                 
7.7490000000e-02	8.1083821231e-01	5.1396244232e-12                 	7.5221199860e-13                 	4.3874124246e-12                 	1.4635544092e-01                 	1.1385784467e-01                 
7.8720000000e-02	7.9816886524e-01	5.0504119322e-12                 	7.0828191800e-13                 	4.3421300142e-12                 	1.4024240547e-01                 	1.0952124511e-01                 
7.9990000000e-02	7.8549635044e-01	4.9857226565e-12                 	6.7351431143e-13                 	4.3122083451e-12                 	1.3508860356e-01                 	1.0528662108e-01                 
8.1300000000e-02	7.7283952118e-01	5.0059321795e-12                 	6.6065294130e-13                 	4.3452792382e-12                 	1.3197400956e-01                 	1.0075129481e-01                 
8.2660000000e-02	7.6012403910e-01	5.1286090686e-12                 	6.7568604416e-13                 	4.4529230244e-12                 	1.3174840100e-01                 	9.5984127853e-02                 
8.3770000000e-02	7.5005196457e-01	5.3365791554e-12                 	7.2001081859e-13                 	4.6165683368e-12                 	1.3491991735e-01                 	9.1951243554e-02                 
8.4920000000e-02	7.3989464286e-01	5.6071359702e-12                 	7.9390820656e-13                 	4.8132277636e-12                 	1.4158889864e-01                 	8.8062435563e-02                 
8.6100000000e-02	7.2975439108e-01	5.7030963232e-12                 	8.4048257292e-13                 	4.8626137502e-12                 	1.4737302779e-01                 	8.5675122632e-02                 
8.6700000000e-02	7.2470418768e-01	5.6524969675e-12                 	8.4646870425e-13                 	4.8060282632e-12                 	1.4975128852e-01                 	8.5367622249e-02                 
8.7310000000e-02	7.1964096978e-01	5.4766292485e-12                 	8.1905871500e-13                 	4.6575705335e-12                 	1.4955526070e-01                 	8.5934130687e-02                 
8.8560000000e-02	7.0948343577e-01	5.0353023133e-12                 	7.2976720447e-13                 	4.3055351088e-12                 	1.4493016686e-01                 	8.7176937217e-02                 
8.9840000000e-02	6.9937503419e-01	4.5635488443e-12                 	6.1940714315e-13                 	3.9441417011e-12                 	1.3572926779e-01                 	8.7519038198e-02                 
9.1160000000e-02	6.8924805915e-01	4.2283399059e-12                 	5.2691001374e-13                 	3.7014298922e-12                 	1.2461392070e-01                 	8.5703489883e-02                 
9.2520000000e-02	6.7911644046e-01	4.1024660802e-12                 	4.7906288170e-13                 	3.6234031985e-12                 	1.1677436750e-01                 	8.2597856969e-02                 
9.3920000000e-02	6.6899332487e-01	4.0251864743e-12                 	4.4540805986e-13                 	3.5797784145e-12                 	1.1065526099e-01                 	7.9498657513e-02                 
9.5370000000e-02	6.5882198880e-01	3.9941486022e-12                 	4.2013157252e-13                 	3.5740170297e-12                 	1.0518676553e-01                 	7.6197709067e-02                 
9.6860000000e-02	6.4868731232e-01	4.0711526075e-12                 	4.1692711423e-13                 	3.6542254932e-12                 	1.0241009228e-01                 	7.2625759281e-02                 
