#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.7690000000e-02	2.6287697143e+03	2.5132353464e-05                 	1.6107845229e-05                 	9.0245082351e-06                 	6.4092068623e-01                 	8.6648244527e-01                 
4.8620000000e-02	2.5784867888e+03	2.5134503571e-05                 	1.5966445948e-05                 	9.1680576233e-06                 	6.3524015514e-01                 	8.6957420050e-01                 
4.9590000000e-02	2.5280505681e+03	2.5136663759e-05                 	1.5911996726e-05                 	9.2246670326e-06                 	6.3301943642e-01                 	8.6959522873e-01                 
5.0610000000e-02	2.4770999343e+03	2.5138997706e-05                 	1.5889859047e-05                 	9.2491386593e-06                 	6.3208005477e-01                 	8.6811217904e-01                 
5.1660000000e-02	2.4267523746e+03	2.5141334694e-05                 	1.5839554905e-05                 	9.3017797890e-06                 	6.3002044632e-01                 	8.6816278974e-01                 
5.2760000000e-02	2.3761567034e+03	2.5143709506e-05                 	1.5797165765e-05                 	9.3465437412e-06                 	6.2827506661e-01                 	8.6816428852e-01                 
5.3910000000e-02	2.3254688865e+03	2.5146169162e-05                 	1.5769844512e-05                 	9.3763246505e-06                 	6.2712711467e-01                 	8.6761634679e-01                 
5.5100000000e-02	2.2752455113e+03	2.5148746441e-05                 	1.5756215718e-05                 	9.3925307228e-06                 	6.2652091845e-01                 	8.6642041043e-01                 
5.6360000000e-02	2.2243794832e+03	2.5151424533e-05                 	1.5735902534e-05                 	9.4155219989e-06                 	6.2564657177e-01                 	8.6566284743e-01                 
5.7670000000e-02	2.1738517023e+03	2.5154227174e-05                 	1.5730395874e-05                 	9.4238313003e-06                 	6.2535794739e-01                 	8.6421497822e-01                 
5.9040000000e-02	2.1234083278e+03	2.5157194529e-05                 	1.5727168992e-05                 	9.4300255375e-06                 	6.2515591608e-01                 	8.6259494627e-01                 
6.0480000000e-02	2.0728509867e+03	2.5160234274e-05                 	1.5706164737e-05                 	9.4540695373e-06                 	6.2424556805e-01                 	8.6198779689e-01                 
6.1990000000e-02	2.0223588913e+03	2.5163393670e-05                 	1.5698102145e-05                 	9.4652915247e-06                 	6.2384678121e-01                 	8.6084088683e-01                 
6.3580000000e-02	1.9717840150e+03	2.5166755478e-05                 	1.5704516375e-05                 	9.4622391030e-06                 	6.2401831610e-01                 	8.5893334150e-01                 
